"","GeneID","PB357.02","PB357.07","PB357.09","PB357.12","PB357.16","PB357.18","PB357.19","PB357.20","PB357.21","PB357.22","PB357.28","PB357.29","PB358.01","PB358.04","PB358.05","PB358.07","PB358.08","PB358.12","PB358.13","PB358.18","PB358.19","PB358.25","PB358.28","PB358.29","PB358.32","PB358.33","PB358.34","PB358.39","PB358.42","PB358.43","PB358.50","PB358.57","PB359.03","PB359.06","PB359.19","PB359.22","PB359.25","PB359.29","PB359.33","PB359.41","PB359.42","PB359.49","PB359.51","PB359.55","PB359.56","PB359.57","PB359.64","PB359.65","PB359.66","PB359.67","PB359.70","PB359.73","PB359.83","PB359.84","PB359.86","PB359.87","PB359.88","PB359.90","PB360.02","PB360.07","PB360.08","PB360.09","PB360.13","PB360.15","PB360.18","PB360.21","PB360.22","PB360.24","PB360.26","PB360.32","PB360.36","PB360.41","PB360.42","PB360.45","PB360.46","PB360.49","PB360.50","PB360.52","PB360.53","PB360.57","PB360.59","PB360.70","PB360.75","PB360.76","PB360.83","PB360.86","PB360.88","PB360.93","PB360.94","PB361.01","PB361.02","PB361.11","PB361.15","PB361.21","PB361.23","PB361.24","PB361.25","PB361.28","PB361.37","PB361.39","PB361.43","PB361.44","PB361.48","PB361.59","PB361.62","PB361.63","PB361.67","PB361.69","PB361.70","PB361.73_ES_B","PB361.73","PB361.76","PB361.77","PB361.78","PB361.81","PB361.85","PB361.86","PB361.88","PB361.90_ES_B","PB361.91","PB361.94","PB362.07","PB362.09","PB362.11","PB362.13","PB362.40","PB362.45","PB362.56","PB362.57","PB362.65","PB362.73","PB363.02","PB363.07","PB363.08","PB363.47","PB363.55","PB364.50","PB364.73","PB364.86","PB365.13","PB365.22","PB365.33","PB365.38","PB365.45","PB365.46","PB365.47","PB366.02","PB366.03","PB366.07","PB366.15","PB366.18","PB366.21","PB366.41","PB366.43","PB366.44","PB366.51","PB366.72","PB366.78","PB366.80","PB366.87","PB367.06","PB367.10","PB367.19","PB367.26","PB367.45_ES_B","PB367.45","PB367.47","PB367.55","PB367.68","PB368.05","PB368.06","PB368.12","PB368.15","PB368.19","PB368.24","PB368.41","PB368.63","PB368.79","PB369.07","PB369.08","PB369.16","PB369.18","PB369.29","PB369.32","PB369.36"
"796","ENSMUSG00000098503",4.3313,6.4867,10.04,5.4728,5.2572,6.2393,13.2612,5.4787,6.5876,4.2243,8.3056,6.1853,11.928,8.2555,5.305,5.5417,4.6351,3.5304,6.302,7.3451,4.4848,14.1002,7.1425,8.2763,5.705,7.2773,5.5222,8.3488,5.5331,7.0187,6.5002,11.506,10.9511,19.5836,8.1519,6.3957,2.2569,15.9793,10.755,5.3595,4.4722,3.3799,12.9952,6.3432,7.3496,8.2073,8.2303,5.429,3.434,11.5006,7.3825,9.3825,5.1245,9.1865,7.2476,10.1219,4.4606,12.2574,2.4026,8.3029,12.2625,10.9747,4.079,2.3547,10.1314,12.6984,9.2387,9.2178,10.1308,6.2163,11.2272,16.3127,3.3634,3.4878,10.3517,5.3033,3.4411,11.2055,5.2887,16.0278,5.2492,13.6894,5.3148,5.4268,10.0677,4.2351,14.0829,5.3244,15.1476,6.4266,2.3843,13.1892,5.2383,8.3369,10.3202,5.2608,15.1106,11.1975,9.2534,4.3565,5.1461,10.2014,2.5376,4.5956,9.4565,5.2734,6.2868,14.0943,4.4035,3.5374,4.9103,2.4247,5.3908,9.2505,7.4818,1.3635,4.7465,5.4298,1.842,5.322,10.3363,0.8265,7.544,2.4341,6.4546,5.4061,6.2996,3.5376,12.8113,10.5001,6.4627,5.3381,7.3305,5.5711,14.4459,5.3683,11.5593,5.3876,4.4342,18.0992,4.2757,17.9148,4.4274,11.2991,4.5245,18.2671,10.2852,3.4763,2.5572,4.481,7.2981,3.5835,11.2641,2.6437,9.4559,5.5695,3.1363,4.5672,6.4308,7.3528,8.5691,5.3944,15.7408,7.4905,1.4723,4.3293,9.3833,5.3856,1.664,5.3893,3.3978,6.5037,7.2323,15.0501,7.4106,4.5771,11.7305,7.3934,12.0179,7.553,8.2504,11.0734,25.4983,7.1986,6.3594
"797","ENSMUSG00000098535",1.2489,4.1885,0.4137,1.4956,1.2262,7.1906,3.7675,3.2615,0.6491,3.7699,1.2415,0.8395,2.2829,4.7897,1.5885,1.3818,0,0.5938,0.5555,0,1.2035,0,2.1203,1.0042,0,2.2923,1.5781,4.9214,1.7655,0.3909,0.6796,0.6646,3.8571,3.6289,0,0.3454,1.7075,1.7046,3.1198,5.2057,3.9526,0.5009,3.3806,4.1429,1.7781,0.3452,0,2.6315,1.0442,2.0643,3.6816,0,6.0517,1.239,8.2674,1.5283,3.5611,1.5452,0,0,0,2.1089,0,4.0445,6.323,1.3811,0.4274,6.4474,4.7208,5.7947,2.3193,5.1249,1.1226,0.314,0,0.096,1.7289,4.5445,1.7655,4.4199,5.7608,4.6691,6.3298,1.1972,0,4.7791,6.3915,0,6.8524,6.1907,0.9628,1.1539,3.2538,4.8432,2.2204,0.4134,1.2579,2.8158,1.1126,0,4.6831,3.8502,1.3308,1.8053,1.5259,0.4607,2e-04,0.3746,0.3617,4.0425,4.2521,4.6439,0.7498,0,1.1961,2.5221,0.657,1.8483,0,2.5826,0.4706,2.7537,2.685,1.6974,0,0.5396,12.2561,2.3864,0,0.5662,1.0745,3.5968,1.8225,0.2355,0.6043,0.7764,5.1287,0,2.2939,4.3101,1.9707,4.9183,1.8904,1.693,1.5641,0,0.62,3.3301,2.5954,3.6974,0,1.6163,0.9321,0.5039,0.5706,2.043,2.328,0.2733,0.2691,3.4887,7.2987,2.1124,0.746,4.3536,1.5756,7.6481,0.2375,0.3509,2.5512,2.687,1.1048,3.2761,0.7429,5.0719,2.6167,0,0.8369,3.4739,0.4876,0.7639,0.055,2.0645,1.507,0.2752,2.1575
"798","ENSMUSG00000098543",25.3379,4.6045,63.9859,23.9665,43.4651,14.7834,48.3555,52.4305,18.8497,29.9752,27.7757,79.1259,78.5859,26.6406,38.3991,0.9611,8.0447,26.9063,21.4322,0,16.5765,29.5674,36.1878,10.8264,18.6673,48.5572,19.3566,31.4673,8.3787,34.617,8.7069,26.1303,0,12.6728,39.929,17.9645,20.2556,26.5648,23.6326,42.9381,16.0322,29.1957,34.9611,26.109,13.8698,75.8262,11.0971,23.4335,8.7588,22.802,78.3073,28.5236,34.2575,39.7958,12.8252,30.3603,14.8147,29.2799,11.9928,7.1705,45.9422,16.1902,54.8655,29.8402,27.637,43.4995,35.8922,46.0541,75.7034,30.2177,17.2415,34.4835,63.7181,23.9926,32.1768,37.4346,22.4422,34.0498,21.1287,38.5658,79.0619,87.1723,40.2948,18.0125,9.8703,28.5258,36.0343,8.3,29.9256,25.6363,21.5571,41.6709,31.2841,21.7451,22.0509,10.1837,28.3495,27.8943,55.0334,21.9212,63.6582,8.9115,12.9013,16.2051,54.9729,48.8497,26.5128,64.3537,31.8726,50.4474,80.3093,22.8418,18.5229,45.7369,37.8213,24.7723,11.3702,28.1557,5.5755,62.4478,7.0735,9.2549,39.652,3.2841,26.58,44.0503,98.4708,13.9027,45.9839,38.078,29.5026,13.8324,21.1448,18.0906,35.744,21.3682,79.3348,11.3813,22.9699,27.5981,41.6886,36.312,42.3475,22.424,7.5501,20.4852,35.0948,39.6359,11.4789,25.1754,18.7432,4.4913,23.2405,19.2593,23.9011,55.3714,26.8851,15.2176,19.5856,29.985,50.1199,28.5259,41.5891,62.1691,15.9381,44.7939,25.9783,25.5317,26.9806,26.0777,8.1383,17.6878,45.9486,6.1809,10.4836,27.6531,32.9817,15.6006,16.8495,8.6151,38.8847,13.1243,59.7059,72.131,53.05
"799","ENSMUSG00000098588",6.5331,3.6538,7.8197,0,2.5334,0.5547,2.9217,5.3013,0,8.6746,3.8208,3.713,0,5.6074,2.836,2.8985,3.5726,1.8863,1.9856,5.127,3.0688,4.0838,2.6973,3.6399,0.966,2.7692,3.6513,3.7477,1.547,1.9861,3.8203,3.1704,2.6131,10.5902,5.3075,4.5992,5.9807,6.0411,3.7021,1.9356,2.8279,3.3077,10.3138,0,2.1035,5.394,7.3927,5.4016,7.3136,8.2555,3.5132,0.1654,2.0563,1.7445,3.1158,3.7175,7.5446,2.9285,2.5205,4.4524,3.9966,0,5.9167,0.1777,6.6509,6.7391,2.7945,5.9037,2.3897,2.2199,11.8371,0,1.7945,2.2109,6.6123,3.5904,7.2701,2.659,1.4505,3.7413,6.0685,4.0048,3.6519,0.1325,5.63,4.8484,2.1339,8.9937,0.4564,4.1917,1.9451,5.7918,0.3497,6.9353,5.2909,1.5761,7.9572,0,5.1096,1.1257,0.5763,1.8519,1.5155,0,2.1624,3.5724,2.1469,5.0933,4.1059,9.6986,16.3835,0.1777,4.5706,1.4344,1.1546,2.0584,3.8091,0.8486,0,0,1.8026,0,4.6108,3.9212,5.2096,5.4691,1.1356,2.044,7.3844,1.9621,5.5773,5.9658,7.51,4.3626,4.9559,6.284,7.9851,7.6328,2.4367,4.72,2.4795,11.7615,0.3562,6.4855,1.6981,4.4556,5.9479,2.9766,1.9949,0.478,3.0855,0,1.463,4.4366,2.4761,0,2.5222,2.5812,4.0075,7.7122,0,0.7428,5.721,1.492,4.6296,10.9613,4.6,2.7807,1.3417,4.7316,1.9616,8.3882,2.4952,7.4608,6.6849,0.2089,8.8921,6.1908,6.9096,0.8492,1.8904,5.1233,10.9029,3.9145,8.5048
"800","ENSMUSG00000098617",2.3027,13.8189,1.9826,2.1064,4.3057,10.1393,22.3341,3.2547,11.0593,5.3791,4.5824,1.4488,17.5295,2.8502,0.7713,9.9028,2.7168,1.2758,14.7389,1.4873,2.3655,7.3652,2.6006,0.3334,1.4015,2.8918,2.5596,6.8745,0.1479,7.5818,0.7172,1.8045,32.1917,4.9543,4.7999,3.1429,9.5337,5.5276,3.7639,1.0691,0.2504,3.2358,0.9259,2.6871,1.6795,5.0781,4.8692,3.3361,5.1659,13.2254,1.8844,1.6045,5.9935,6.0925,4.5865,7.5098,1.7147,21.3542,1.7937,0.3939,1.0985,0.5909,4.3733,4.6398,8.3654,0.0451,1.0296,7.4083,0.0986,5.8411,3.986,1.0296,6.8782,5.3371,1.042,4.5598,4.7107,7.2111,2.29,1.8216,2.6972,2.974,4.0758,1.0125,2.9076,2.8969,4.2258,1.3782,9.487,3.2441,2.5209,2.8839,3.4315,4.1672,1.7891,8.4823,9.9181,6.2201,3.0978,2.8502,0,2.6366,1.2278,2.6855,7.3803,6.6246,1.6723,2.1102,3.5336,5.4863,7.8513,4.1956,0.2006,1.3215,7.9343,1.0033,3.0989,12.0467,0,4.5727,2.4601,1.7514,0.4219,6.7279,3.4563,1.1214,4.8531,5.7138,6.0274,4.7065,7.297,4.1385,3.2294,1.4184,2.4314,5.8019,11.3907,1.7595,1.0326,12.5676,5.101,4.4268,5.6807,8.4518,4.9187,2.9495,3.2597,2.4497,7.9757,0.8679,16.3761,0.4907,1.4893,5.0358,12.9885,3.9863,0.9111,1.5317,0.3572,11.4827,8.1112,5.8172,6.0687,4.2154,11.4958,28.8336,5.8843,7.5618,1.0533,2.5104,3.7226,0,1.8315,14.8862,1.0129,3.8041,14.3628,0.4378,6.0751,0.4909,5.3083,2.3727,9.8705,2.5408,4.1889
"801","ENSMUSG00000098638",14.8063,6.4578,6.17,2.7493,10.5532,8.3084,8.9867,7.7101,15.1746,11.0037,26.7233,16.8967,22.5869,30.9407,0,7.3759,10.4857,0,2.5759,0.0136,0,0.0172,3.9766,6.6191,7.2357,8.0751,9.0731,0.003,20.3104,0.0286,0,3.5455,16.2003,3.663,0.0025,0.0316,0,0.0382,20.1655,7.8731,0.0998,2e-04,0.005,13.0276,14.7517,6.1723,8.8772,17.5153,10.3927,43.0156,15.8488,0.1615,4.018,2.1398,46.3898,8.7546,2.7284,0.0056,8.3643,2.8485,15.3796,11.4298,29.4568,14.1223,4.3985,11.0951,15.5306,53.7766,10.5677,6.312,15.1702,7.5003,12.0673,2.7474,0,4.0536,8.9702,28.7425,7.9812,7.6483,4.783,32.6642,24.8996,8.9869,9.7984,23.548,6.7732,6.692,13.9556,14.1995,11.9669,8.7144,16.9664,7.1974,4.5316,0.0054,9.6183,15.145,22.9527,6.9443,4.1473,7.1711,4.8822,0.0013,0.0026,0.0658,6.8847,9.9632,4.3788,0,12.0428,11.8001,4.8139,9.8107,12.7523,6.1574,4.7592,0,1.234,12.1252,0.0561,4.1088,0.1218,0.0032,12.9224,15.9055,21.2542,22.238,7.2249,6.7898,7.2498,16.1234,14.1452,20.849,8.212,5.5673,41.0813,8.4062,6.184,25.178,9.016,9.5634,8.4575,21.9865,11.5643,8.5294,6.1488,7.3377,13.6298,17.1422,11.3917,9.0464,16.4952,14.8403,15.6875,9.4577,3.5164,2.5182,5.0038,11.5394,13.3452,5.6056,25.9261,9.195,5.8905,23.6437,10.0424,37.8684,43.615,12.0341,7.2597,4.8184,0.0871,18.2565,9.5367,8.4313,18.6838,4.4367,4.3645,0.0077,8.3892,4,8.0931,9.057,5.6962
"802","ENSMUSG00000098690",3.6361,4.2398,3.5821,2.0581,0,2.9936,1.3222,9.7178,19.9481,4.1492,5.7165,23.2312,6.8743,1.8552,5.4494,0,5.0351,7.463,7.4334,5.9204,2.7525,11.5519,7.7553,0,18.2573,14.8636,0.626,5.775,8.9807,28.1923,8.518,8.1393,0,13.0895,10.3539,4.3402,4.932,3.945,13.4056,21.6678,5.9183,6.6408,7.8643,6.7528,5.782,3.3856,7.3968,10.6905,5.7858,12.5419,2.3341,6.3141,3.2838,10.5651,6.6893,2.1921,1.9325,1.5608,14.2267,3.1859,7.2177,8.8405,4.331,12.3782,14.8568,6.4883,4.1801,22.9065,3.2188,8.5821,2.4978,2.5115,0,1.4716,13.3818,5.5379,3.0665,6.4395,1.6451,11.6287,3.9427,22.4187,2.2991,0,8.432,5.6185,3.8953,8.634,10.6977,0,7.3376,3.9729,5.3586,6.7878,2.4074,10.9273,6.0847,14.0724,10.6832,6.1733,5.7197,4.442,0,7.849,6.5871,3.9091,5.8878,10.7138,4.754,1.2995,11.2359,16.8727,2.9088,11.05,0,0.2928,2.3699,2.1429,0,17.0247,12.6944,0,16.1201,4.3315,9.8815,7.7994,2.2106,6.424,15.214,7.0095,4.6634,13.2152,8.0269,9.996,8.8433,5.2296,11.645,5.4998,7.0749,0,8.1639,9.6259,4.4814,0.979,3.8146,15.0364,9.6105,0.0059,0,11.6991,18.6976,3.13,7.3896,6.8282,6.1491,0,7.2693,1.2233,7.3921,8.8261,7.7271,1.0013,16.6311,1.7274,1.8872,10.6181,7.2859,8.0275,10.1372,5.4853,9.1988,10.2155,8.8596,15.5163,10.6861,6.8611,12.1139,4.2719,5.1389,3.6343,4.172,4.3011,4.5867,4.4336,13.6357
"803","ENSMUSG00000098711",16.2158,3.4414,48.343,46.3218,17.1982,23.8223,26.4687,40.3123,100.7267,41.3361,34.1566,33.9866,12.5609,21.6811,12.4016,22.7255,37.2621,49.768,20.5114,14.546,22.2196,68.0978,35.8768,21.3816,8.6227,16.292,26.031,11.1247,20.0707,29.8887,31.3439,19.4318,25.0095,149.9625,11.6445,33.5541,50.7219,25.8084,45.6261,33.2198,34.4741,40.7179,27.7064,25.4872,44.2738,25.6314,10.8373,39.5074,31.4764,69.2954,13.3444,25.1427,48.5,13.8923,20.8403,40.7111,16.2975,15.2531,30.4879,35.3415,17.874,48.1754,30.0062,62.3419,14.879,20.569,23.4717,216.7921,37.1485,14.5819,33.0242,18.0908,32.7262,66.5411,27.1539,19.8725,24.8906,18.4513,34.2304,15.7115,38.744,38.5979,37.6983,33.6652,37.6423,43.1823,29.77,25.8327,32.2627,21.8747,53.2388,23.3232,38.8881,21.5077,23.2165,25.297,40.9405,31.6701,30.6548,26.9581,17.2974,25.6697,31.4146,46.787,36.8929,34.3419,44.9223,34.5264,18.7813,37.487,79.1376,45.0439,53.4895,17.821,37.6416,31.0596,25.8177,13.0679,4.3719,54.8037,15.9445,3.6228,9.065,6.2825,24.9967,29.5484,16.9481,30.3616,70.8926,57.2783,25.3542,34.2057,27.9837,8.6537,31.9354,37.7596,34.1359,19.2427,19.5695,39.3,31.4552,47.0586,44.2921,12.9115,33.1664,51.9596,20.5922,4.9052,37.3201,23.8348,11.2186,20.9175,29.6711,19.9997,44.2376,8.2557,31.6056,58.1523,24.0738,17.3092,9.6408,22.7651,44.5397,7.2334,32.6905,70.0985,13.6771,37.5113,34.2945,11.5891,13.4981,16.4422,13.1885,25.4277,40.7393,43.1242,19.1646,33.9042,21.6827,15.4202,15.2398,31.2381,48.0428,29.2778,32.5725
"804","ENSMUSG00000098713",8.7742,10.9467,5.9542,13.3237,9.527,4.0055,18.3476,21.5224,20.1475,33.2029,16.9021,7.2707,19.922,16.7416,4.4448,1.4704,7.4382,2.7709,16.4424,11.6132,2.7071,3.9977,2.7518,9.6726,2.4189,12.5522,2.0032,4.993,7.2861,6.3364,5.3343,2.7069,7.0905,5.8168,4.871,12.4824,8.7801,13.5353,4.9214,8.2467,12.5429,8.927,16.3397,25.0363,7.2982,2.4562,6.0691,13.0426,5.9743,5.5583,5.3047,8.7799,11.5231,4.2054,11.6689,18.2199,6.7558,9.3779,11.431,11.167,26.2191,9.0733,8.2316,15.1349,28.5258,1.6567,21.5632,41.3056,24.1601,10.4874,13.4435,9.8912,21.0148,12.3943,10.8352,2.8056,5.8633,9.9169,3.892,36.3774,10.65,18.9244,11.9576,10.2181,3.7431,46.703,14.2926,9.0664,12.7699,12.0402,7.5444,28.1331,5.7463,10.2724,4.2597,10.4064,12.2956,4.6949,4.8778,21.5292,7.3218,9.5526,14.2145,1.3778,17.3882,9.4755,17.1995,3.7063,11.9163,17.0529,20.4818,12.3382,12.8189,14.096,4.5103,2.37,6.5678,11.2134,5.6786,7.2431,10.8892,1.7653,9.7572,14.9783,7.4711,2.8295,7.2233,23.2956,15.1384,12.8429,2.3466,19.0723,6.589,2.9987,6.5963,9.0107,10.1153,2.769,2.4523,10.2983,7.0162,16.3402,5.1331,26.35,16.8477,10.0796,5.3039,6.7759,5.7458,5.8931,4.6819,4.2345,21.8071,6.1143,23.0859,6.8087,8.3392,9.2699,6.1754,7.3944,23.8416,4.568,7.1641,15.7171,15.1246,28.6087,2.578,15.9673,0,16.0035,2.4216,11.444,7.2354,16.0601,18.3518,14.2003,8.5175,6.0736,8.3494,3.9567,21.6547,8.5857,9.2693,0.0036,7.1588
"805","ENSMUSG00000098716",0,0.9047,4.8689,0,0.9287,0.9021,2.8902,0.9119,1.9664,1.8313,2.9584,0,1.8775,0.9274,2.9327,4.9213,0.9628,0,0.9151,1.8984,5.8208,0.841,0.8838,1.9124,0.9301,0.9284,0,0,0,3.7416,0.9424,0,5.7081,2.7924,6.7776,2.7868,0.9216,4.7606,0,1.9475,4.9282,1.8503,0.8943,0,3.946,3.8723,0,0.9168,2.8579,1.8073,2.9246,0,0.9379,0,0,0,0.9562,2.8154,1.8599,4.9035,2.8361,1.8631,0.893,0.9045,1.8804,0.9389,1.8566,2.861,4.9102,1.9041,3.8712,0.9158,0.9515,3.9192,0.9548,0.9314,2.8894,5.9132,0,1.8787,2.9214,2.8054,0.9697,1.9267,0.9356,0.9523,1.8869,1.8471,0,0.9527,1.9062,0.939,0.9572,5.9217,0.9317,1.883,0,0.9269,0.9485,0.9323,0.8958,0,0.9166,0.9321,0,0.9561,1.9231,3.8977,1.9162,2.826,5.6804,1.8834,4.8939,3.8643,0,0.8791,0,1.9219,0.9714,1.8678,0.9221,0,1.9235,0,1.8771,3.8632,3.8844,2.9136,1.7781,0.9594,1.9432,3.793,6.7971,2.8763,0,0,8.5981,9.7993,0,5.7484,0,10.8071,0,1.9405,1.9044,2.9243,0.9531,0.9064,0.886,0.9545,0.8758,0.9451,1.9212,1.9125,0.9424,3.9428,0.935,0,1.9514,2.7655,0,0.9598,6.7812,0.9386,2.8873,4.7171,0.9241,0.8532,0,0.9073,3.9736,2.865,0,3.8937,2.9142,0.9113,0.8485,3.9008,3.8692,0,0.8987,3.8478,14.6717,4.8854,1.8874
"806","ENSMUSG00000098721",6.4172,2.6193,9.9935,1.632,1.6222,0.3609,4.2882,6.2563,7.4884,5.1099,2.3923,5.3344,16.0415,9.6727,1.5182,4.4876,1.5767,1.5254,6.1189,1.3994,6.1533,0.4436,7.3013,1.4599,6.5846,8.2495,4.5842,4.5709,2.5315,1.2476,3.3498,6.6763,0.878,18.761,6.3222,5.3067,3.1059,5.9432,10.1013,5.3039,7.4323,2.4076,2.367,1.6688,10.1302,7.1672,3.4696,2.5091,3.0932,13.9053,2.408,7.2157,1.7678,0.8958,3.2532,1.5947,1.667,7.4152,3.4949,1.6125,4.5687,2.3248,11.2238,10.9234,7.2303,3.3402,1.5193,12.08,5.5486,5.3912,6.027,15.0797,0.572,2.2525,3.5297,5.546,0.6169,9.2005,3.5184,3.3714,0.5895,5.1996,2.4556,0,5.3684,1.1802,5.5633,2.2807,2.2957,3.6905,6.3195,1.6992,1.7994,8.3502,0.8628,7.2744,9.6418,2.3529,6.1814,3.3755,3.3324,3.69,6.5284,3.6607,0.4841,3.7803,2.444,3.4603,2.4952,0,5.0249,5.3104,1.597,2.2992,3.5889,3.5469,0.6737,0.4937,0.8118,8.3461,3.3705,0.8478,3.603,0.7015,0.4433,5.3208,1.5125,3.4656,11.9047,4.3794,4.3874,2.4627,10.1884,2.4878,7.4995,6.0305,16.3032,1.5176,1.5788,6.8404,3.4829,3.5224,0,6.4132,1.6812,0.7272,6.1982,9.2633,5.3401,0,8.31,5.7155,8.0328,4.4303,4.403,0.5812,3.6539,10.1241,3.6892,4.3315,3.3338,0.6389,11.2507,2.6257,4.1562,15.2071,1.5378,1.6404,2.6276,0.7811,9.3466,4.6617,1.4973,1.1702,1.5576,7.1935,9.6532,1.675,4.4548,0.6469,6.4767,1.6952,11.2991,4.2062,1.4765
"807","ENSMUSG00000098725",1.1513,6.9094,1.9826,2.1064,2.1529,5.0697,11.1671,1.6274,5.5297,2.6895,2.2912,0.7244,8.7648,1.4251,0.7713,9.9028,2.7168,1.2758,14.7389,1.4873,2.3655,7.3652,2.6006,0.3334,1.4015,1.4459,2.5596,6.8745,0.1479,7.5818,0.7172,1.8045,32.1917,2.4772,4.7999,3.1429,4.7668,5.5276,3.7639,0.5345,0.1252,1.6179,0.9259,2.6871,1.6795,5.0781,4.8692,3.3361,5.1659,13.2254,0.9422,0.8023,2.9967,3.0462,2.2933,3.7549,1.7147,10.6771,1.7937,0.1969,1.0985,0.5909,2.1867,2.3199,4.1827,0.0225,1.0296,7.4083,0.0986,2.9205,3.986,0.5148,3.4391,2.6685,0.521,2.2799,2.3553,7.2111,1.145,1.8216,1.3486,2.974,2.0379,0.5062,2.9076,1.4485,2.1129,1.3782,4.7435,1.622,2.5209,1.442,1.7157,2.0836,1.7891,8.4823,9.9181,3.11,3.0978,2.8502,0,1.3183,1.2278,5.371,3.6901,3.3123,0.8361,1.0551,1.7668,10.9726,15.7027,2.0978,0.1003,1.3215,3.9672,0.5017,3.0989,6.0234,0,2.2864,1.2301,1.7514,0.211,3.364,1.7282,0.5607,2.4265,2.8569,6.0274,4.7065,3.6485,2.0692,6.4589,0.7092,1.2157,2.9009,22.7813,1.7595,0.5163,6.2838,10.2021,2.2134,5.6807,8.4518,4.9187,1.4747,3.2597,2.4497,3.9879,0.8679,8.188,0.2454,1.4893,2.5179,12.9885,1.9931,0.9111,1.5317,0.3572,5.7414,8.1112,5.8172,3.0343,2.1077,5.7479,14.4168,2.9421,3.7809,0.5267,2.5104,7.4452,0,1.8315,7.4431,0.5064,3.8041,7.1814,0.2189,3.0375,0.2455,2.6541,2.3727,4.9353,1.2704,2.0944
"808","ENSMUSG00000098743",3.9815,0,1.7073,2.53,2.1995,2.2016,6.8696,4.9963,0,6.7969,1.114,5.5484,21.5118,1.1585,0,0,0,0.8655,0,1.7581,0.7915,0,0,0.7739,0.4025,5.5521,0,0.8198,0,1.4643,0,0.8935,2.0862,0.5716,2.7413,0,1.6327,3.238,2.3692,1.5801,0.1389,2.2512,0,11.8917,0.8892,0,0,0,2.5147,1.5618,3.7996,4.749,7.9486,23.9041,0.7082,2.2041,0.5187,1.9879,1.7564,7.2506,2.5077,0.6368,2.2971,0,2.1014,0.6286,0,0.2693,19.138,4.3099,0,0,6.4765,0.8436,6.8712,0,0.4292,3.1892,6.5254,0,17.1988,1.0731,2.2016,5.5136,0,14.1036,14.9728,1.594,0,0.9431,0,1.6562,1.9394,6.9355,0,0.8946,3.7289,4.9848,7.699,1.3369,8.757,0.5492,0,0,0,0,14.1754,0,0.9369,0,0.2139,7.9801,4.8765,2.4346,0,4.607,1.7447,7.1134,0,0,1.5441,0.5157,0.0526,4.0969,0.4818,0,2.6365,0,1.4741,5.2641,1.2769,3.1229,0.6903,3.7243,0,2.4452,2.522,0,0.7629,0,1.3292,1.5917,2.9962,11.2654,0,0,3.9942,8.4267,1.6596,0,5.5957,0,0.2635,0.7736,1.687,0,1.1355,0.8056,1.4125,0,5.555,2.2871,0.3372,2.4984,0,1.3946,1.7262,3.4018,0,0.077,3.2203,0,1.5383,0.1027,0.7311,0,1.5801,0.7066,0,0,0,0,2.1214,9.1718,0.7508
"809","ENSMUSG00000098749",2,0,0,1,0,0,0,0,1,2,2,1,1,0,0,1,2,0,0,0,1,1,3,0,2,0,0,2,1,0,0,0,1,1,1,1,0,0,0,2,1,0,2,0,0,1,0,2,1,2,2,0,1,3,1,0,2,0,1,0,2,0,1,3,0,0,1,1,1,0,0,0,0,1,0,1,2,0,1,0,1,2,2,1,0,0,3,2,0,4,1,2,0,2,0,0,2,0,1,1,2,0,1,1,6,1,1,1,0,2,3,0,0,0,1,3,0,0,0,0,2,0,0,0,0,3,1,1,2,1,1,2,0,0,0,0,1,1,0,1,1,0,3,0,0,3,0,1,1,2,0,1,0,0,1,0,0,1,2,0,0,1,2,0,0,0,4,2,1,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0
"810","ENSMUSG00000098798",112.3292,72.325,206.6242,196.6922,115.8582,65.1119,119.0804,160.4142,155.6299,70.3201,154.2226,111.8115,98.3275,110.2205,122.7683,93.2017,217.713,136.6178,0,123.5279,44.8511,242.2746,144.8859,160.9578,46.5334,99.9206,164.2496,63.6538,152.0514,128.2055,100.4741,118.8274,0,288.1633,113.044,202.6915,99.2572,117.0155,128.6263,61.7688,58.5888,57.9709,182.9937,136.0618,237.6772,158.8713,235.3932,157.8557,238.6591,336.9348,105.4261,102.4053,156.6044,84.7377,141.4121,144.0603,186.9392,84.4638,50.6116,67.2951,98.8374,312.0938,85.2454,261.1933,124.151,183.245,64.1943,286.2008,179.5006,195.7244,230.311,101.7306,104.9753,176.1878,124.9675,165.8331,152.1902,77.6914,87.9529,214.7065,148.6567,106.6992,153.6802,254.701,305.2847,114.4445,107.9973,90.2212,117.8694,119.3344,186.4657,156.5914,165.7588,90.4498,213.3517,295.7666,227.0489,163.8725,111.856,158.8966,138.0581,114.7236,86.5221,114.0609,118.3091,200.606,284.1758,196.8705,122.354,134.3014,291.3363,120.8469,245.5323,70.4104,180.8821,109.1198,161.3735,80.4973,23.3312,164.368,91.4536,8.4466,36.03,146.2815,90.7551,84.8569,82.0164,193.4659,285.5687,111.3892,67.2696,73.8408,162.8707,56.7601,0,148.7777,166.3461,171.9412,196.9156,177.1184,77.3126,136.8127,80.4958,118.8846,83.4973,192.4001,81.9244,40.0822,164.1428,106.1653,131.3483,201.7517,70.7683,136.1009,162.0998,88.901,352.0676,0,148.5411,81.3177,1.4414,119.9327,227.9378,57.5163,116.5891,368.0521,70.938,143.9379,133.829,124.4521,0,106.8332,79.0687,112.7299,144.2119,0,209.3408,55.0899,119.2519,137.314,145.3387,3.9362,220.9888,102.5897,175.606
